bar_idx,datetime,path_f1_swept_low_reclaim,path_f1_sweep_depth_atr,path_f1_bars_since_sweep,path_f1_swept_high_reject,path_f2_flush_state,path_f2_drop_atr,path_f2_velocity_atr_bar,path_f2_range_expansion,path_f2_consec_down,path_f2_flush_bars,path_f3_acceptance_state,path_f3_closes_above_res,path_f3_rejections_at_res,path_f3_breaks_support,path_f4_structure_state,path_f4_BOS,path_f4_CHoCH,path_f4_n_pivots_lb,path_f6_svp_state,path_f6_above_value,path_f6_below_value,path_f6_dist_poc_atr,path_f5_range_pos_4h,path_f5_range_pct_4h,path_f5_range_pos_1d,path_f5_range_pct_1d,path_f7_regime_traj,path_f7_combined_slope,path_f7_cascade_now,path_f7_macro_broken_recent,dspa_primary,dspa_secondary,eng_supply,eng_demand,eng_volume,eng_mtf,eng_regime,eng_momentum,eng_capit,eng_fuel,eng_risk,eng_macro_state,ind_context,ind_bubbles,ind_smc,ind_nas,ind_rsi,ind_indicator_confluence,macro_reader_leg,sup_cat,macro_phase,bear_leg_refined,EVAL_mfe_R,EVAL_runner,EVAL_loser,EVAL_monumental,EVAL_eng_policy
6162,2023-12-26,0,0.0,-1,0,MIXED_DECLINE,2.3,0.0,0.0,1,0,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,1,IN_VALUE,7,3,-0.1,PREMIUM,0.86,EQUILIBRIUM,0.54,REGIME_STABLE_BULL,0.0,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_ABSENT,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,CLEAN_SKY,MACRO_RANGE_TRANSITION,,1.98,0,1,0,TAKE
6193,2024-01-04,0,0.0,-1,0,GRIND_DOWN,4.7,0.52,1.43,0,9,BROKE_SUPPORT,0,0,6,STRUCTURE_RANGE,0,0,4,ACCEPTING_ABOVE_VALUE,5,7,0.26,EQUILIBRIUM,0.35,EQUILIBRIUM,0.64,REGIME_DETERIORATING,-0.333,1.0,0,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,CLIMAX_RECLAIM,medium_fuel,SL_NEUTRAL,CAPITULATION_RECLAIM_VALID,BOTTOM,BUBBLE_SELL_CLIMAX_BULL,SMC_CHOCH_BULL_TRIGGER,NAS_LONG_RECENT,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,,0.24,0,1,0,TAKE
6210,2024-01-08,0,0.0,-1,0,MIXED_DECLINE,4.73,0.95,0.78,0,5,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,5,ACCEPTING_ABOVE_VALUE,4,5,0.61,EQUILIBRIUM,0.37,EQUILIBRIUM,0.53,REGIME_STABLE_BULL,-0.167,2.0,0,STRUCTURAL_RISK_SL_PROBLEM,BULL_PULLBACK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_TOO_SHORT,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_LONG_RECENT,RSI_BULL_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,0.52,0,1,0,REVIEW_RISK
6295,2024-01-29,0,0.0,-1,1,MIXED_DECLINE,2.4,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,4,3,5,STRUCTURE_RANGE,1,0,5,ACCEPTING_ABOVE_VALUE,5,5,0.66,PREMIUM,0.71,EQUILIBRIUM,0.35,REGIME_NEUTRAL,-0.167,0.0,0,LEGITIMATE_BEAR_BUY,SUPPLY_REJECTION_TRAP,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_TRANSITION_RISK,WEAK_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,PRESERVE,3.66,0,0,0,TAKE
6362,2024-02-13,0,0.0,-1,1,FLUSH_V,2.51,2.51,1.36,0,1,ACCEPTED_ABOVE_RES,7,2,0,STRUCTURE_DOWN,0,0,5,IN_VALUE,1,8,0.46,EQUILIBRIUM,0.55,EQUILIBRIUM,0.48,REGIME_DETERIORATING,-0.5,-1.0,0,LEGITIMATE_BEAR_BUY,BEAR_PULLBACK_TRAP,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_TRANSITION_RISK,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_PULLBACK,,0.0,0,1,0,TAKE
6376,2024-02-15,0,0.0,-1,1,MIXED_DECLINE,1.39,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,7,3,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,4,3,1.35,EQUILIBRIUM,0.42,DISCOUNT,0.25,REGIME_DETERIORATING,-0.333,-1.0,1,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,BEAR_ALIGN,MACRO_BROKEN_DISTRIBUTION,WEAK_MOMENTUM,CLIMAX_RECLAIM,medium_fuel,SL_STRUCTURAL_OK,CORRECTIVE_BEAR_LEG,BOTTOM,BUBBLE_SELL_CLIMAX_BULL,SMC_CHOCH_BULL_TRIGGER,NAS_LONG_RECENT,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,SUPPLY_FAR_ENOUGH,MACRO_BULL_PULLBACK,,14.79,1,0,1,SKIP
6453,2024-03-05,0,0.0,-1,0,MIXED_DECLINE,1.68,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,2,0,0,STRUCTURE_UP,1,0,5,IN_VALUE,11,1,0.99,PREMIUM,0.88,PREMIUM,0.91,REGIME_IMPROVING,0.333,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,SUPPLY_REJECTING_RISK,DEMAND_ABSENT,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_CORRECTIVE_PULLBACK,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_RUN,,8.02,1,0,0,REVIEW_RISK
6471,2024-03-08,0,0.0,-1,0,MIXED_DECLINE,1.32,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,2,0,0,STRUCTURE_UP,1,0,3,ACCEPTING_ABOVE_VALUE,7,1,0.16,PREMIUM,0.77,PREMIUM,0.88,REGIME_IMPROVING,0.5,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_CORRECTIVE_PULLBACK,CLEAN_SKY,MACRO_BULL_RUN,,1.28,0,1,0,TAKE
6489,2024-03-13,0,0.0,-1,0,MIXED_DECLINE,3.8,0.54,0.87,0,7,REJECTED_AT_RES,0,2,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,5,4,0.57,EQUILIBRIUM,0.35,PREMIUM,0.86,REGIME_DETERIORATING,-0.333,1.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_NEUTRAL,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_CORRECTIVE_PULLBACK,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,1.0,0,1,0,TAKE
6523,2024-03-21,0,0.0,-1,1,MIXED_DECLINE,1.55,0.31,0.69,0,5,ACCEPTED_ABOVE_RES,3,1,1,STRUCTURE_RANGE,1,0,4,IN_VALUE,5,4,0.14,PREMIUM,0.77,PREMIUM,0.91,REGIME_STABLE_BULL,0.167,2.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_TRANSITION,CLEAN_SKY,MACRO_BULL_RUN,,0.43,0,1,0,REVIEW_RISK
6597,2024-04-09,0,0.0,-1,0,MIXED_DECLINE,1.89,0.63,0.94,1,3,ACCEPTED_ABOVE_RES,2,0,7,STRUCTURE_UP,1,0,4,IN_VALUE,5,2,0.46,PREMIUM,0.9,PREMIUM,0.95,REGIME_STABLE_BULL,0.0,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,CLEAN_SKY,MACRO_BULL_RUN,,0.32,0,1,0,TAKE
6610,2024-04-11,0,0.0,-1,0,MIXED_DECLINE,2.69,0.38,0.97,0,7,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,4,ACCEPTING_ABOVE_VALUE,4,3,0.76,PREMIUM,0.81,PREMIUM,0.91,REGIME_DETERIORATING,-0.333,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BULL_LEG,CLEAN_SKY,MACRO_BULL_RUN,,2.93,0,0,0,TAKE
6711,2024-05-06,0,0.0,-1,0,MIXED_DECLINE,2.79,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,3,2,0,STRUCTURE_DOWN,0,0,4,ACCEPTING_ABOVE_VALUE,6,4,0.45,PREMIUM,0.93,DISCOUNT,0.33,REGIME_STABLE_BULL,-0.167,1.0,0,SUPPLY_REJECTION_TRAP,REVERSAL_RUNNER,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_BULL_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,0.12,0,1,0,TAKE
6729,2024-05-09,0,0.0,-1,0,GRIND_DOWN,2.52,0.23,0.64,0,11,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,2,ACCEPTING_ABOVE_VALUE,5,5,1.12,PREMIUM,0.73,DISCOUNT,0.31,REGIME_STABLE_BULL,0.0,1.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_CORRECTIVE_PULLBACK,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,7.44,1,0,0,TAKE
6741,2024-05-13,0,0.0,-1,0,MIXED_DECLINE,2.89,0.48,0.93,0,6,HOLDING_SUPPORT,0,0,0,STRUCTURE_UP,0,0,2,IN_VALUE,7,5,-0.33,EQUILIBRIUM,0.52,EQUILIBRIUM,0.48,REGIME_STABLE_BULL,0.167,3.0,0,BULL_PULLBACK_CONTINUATION,MARKUP_THROUGH_SUPPLY,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_CORRECTIVE_PULLBACK,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,0.0,0,1,0,TAKE
6767,2024-05-17,0,0.0,-1,0,MIXED_DECLINE,2.09,0.52,0.9,0,4,ACCEPTED_ABOVE_RES,3,0,5,STRUCTURE_UP,1,0,3,ACCEPTING_ABOVE_VALUE,10,3,2.94,PREMIUM,0.88,PREMIUM,0.94,REGIME_STABLE_BULL,0.167,2.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_CORRECTIVE_PULLBACK,SUPPLY_NEAR_AND_REJECTING,MACRO_BULL_RUN,,1.87,0,1,0,TAKE
6791,2024-05-23,1,0.09,8,0,GRIND_DOWN,6.88,0.53,0.81,3,13,BROKE_SUPPORT,0,1,8,STRUCTURE_DOWN,0,0,2,BELOW_VALUE_REJECTED,1,8,-2.09,DISCOUNT,0.01,DISCOUNT,0.3,REGIME_STABLE_BULL,-0.167,1.0,0,MARKUP_THROUGH_SUPPLY,REVERSAL_RUNNER,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,REJECTION_BELOW_VALUE,PARTIAL_BULL,MACRO_BULL,STRONG_BULL_MOMENTUM,FALLING_KNIFE,high_fuel,SL_NEUTRAL,CORRECTIVE_BEAR_LEG,TOP,BUBBLE_SELL_DISTRIBUTION,SMC_CHOCH_TOP_REVERSAL,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BEAR_CONFIRM,MACRO_CORRECTIVE_PULLBACK,CLEAN_SKY,MACRO_BULL_RUN,,7.63,1,0,0,SKIP
6819,2024-05-30,1,0.5,6,0,GRIND_DOWN,3.44,0.34,1.13,0,10,BROKE_SUPPORT,0,0,4,STRUCTURE_UP,0,0,3,ACCEPTING_ABOVE_VALUE,5,5,1.13,EQUILIBRIUM,0.63,EQUILIBRIUM,0.41,REGIME_STABLE_BULL,0.0,1.0,0,MARKUP_THROUGH_SUPPLY,SUPPLY_REJECTION_TRAP,SUPPLY_REJECTING_RISK,DEMAND_NEUTRAL,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_MIXED,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,SUPPLY_NEAR_AND_REJECTING,MACRO_RANGE_TRANSITION,,0.61,0,1,0,TAKE
6832,2024-06-03,1,0.15,5,0,MIXED_DECLINE,3.48,0.7,1.28,0,5,HOLDING_SUPPORT,0,0,1,STRUCTURE_RANGE,0,0,3,ACCEPTING_ABOVE_VALUE,6,5,1.64,PREMIUM,0.75,EQUILIBRIUM,0.36,REGIME_STABLE_BULL,0.0,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,MTF_CONFLICT,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_SELL_WARN,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_BULL_LEG,CLEAN_SKY,MACRO_RANGE_TRANSITION,,0.23,0,1,0,TAKE
6844,2024-06-05,0,0.0,-1,0,MIXED_DECLINE,2.92,0.49,1.03,0,6,HOLDING_SUPPORT,1,0,0,STRUCTURE_RANGE,1,0,3,ACCEPTING_ABOVE_VALUE,8,6,1.83,PREMIUM,0.95,EQUILIBRIUM,0.35,REGIME_DETERIORATING,-0.5,0.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_NEUTRAL,WEAK_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_MIXED,SMC_BOS_CONTINUATION,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_BULL_LEG,CLEAN_SKY,MACRO_RANGE_TRANSITION,,1.62,0,1,0,TAKE
6887,2024-06-14,0,0.0,-1,0,FLUSH_V,2.43,2.43,1.64,1,1,ACCEPTED_ABOVE_RES,5,1,0,STRUCTURE_DOWN,0,0,3,IN_VALUE,6,3,-0.03,PREMIUM,0.81,DISCOUNT,0.28,REGIME_DETERIORATING,-0.333,-1.0,0,LEGITIMATE_BEAR_BUY,REVERSAL_RUNNER,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_NEUTRAL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_STRUCTURAL_OK,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_BEAR_LEG,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,PRESERVE,0.0,0,1,0,TAKE
6908,2024-06-20,0,0.0,-1,1,MIXED_DECLINE,1.21,0.6,0.83,1,2,ACCEPTED_ABOVE_RES,2,1,7,STRUCTURE_UP,0,0,6,IN_VALUE,4,2,-0.19,PREMIUM,0.72,EQUILIBRIUM,0.47,REGIME_STABLE_BULL,0.0,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,CLEAN_SKY_BULLISH,DEMAND_ABSENT,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,high_fuel,SL_NEUTRAL,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_MIXED,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,NEUTRAL,MACRO_CORRECTIVE_PULLBACK,CLEAN_SKY,MACRO_RANGE_TRANSITION,,2.88,0,0,0,TAKE
6923,2024-06-24,0,0.0,-1,0,FLUSH_V,4.48,4.48,2.07,0,1,HOLDING_SUPPORT,0,0,0,STRUCTURE_RANGE,0,0,2,ACCEPTING_ABOVE_VALUE,7,3,0.18,EQUILIBRIUM,0.34,EQUILIBRIUM,0.47,REGIME_IMPROVING,0.333,1.0,0,SUPPLY_REJECTION_TRAP,BULL_PULLBACK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_NEUTRAL,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,low_fuel,SL_NEUTRAL,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_CORRECTIVE_PULLBACK,SUPPLY_BLOCKS_TARGET,MACRO_RANGE_TRANSITION,,0.15,0,1,0,TAKE
6954,2024-07-01,0,0.0,-1,0,FLUSH_V,2.26,2.26,1.56,0,1,BROKE_SUPPORT,0,1,3,STRUCTURE_RANGE,0,0,5,ACCEPTING_ABOVE_VALUE,7,3,0.17,PREMIUM,0.87,EQUILIBRIUM,0.47,REGIME_STABLE_BULL,-0.167,1.0,0,MARKUP_THROUGH_SUPPLY,,SUPPLY_FAR_NEUTRAL,DEMAND_NEUTRAL,IN_VALUE_BALANCE,PARTIAL_BULL,MACRO_BULL,WEAK_MOMENTUM,NO_CAPITULATION,medium_fuel,SL_NEUTRAL,BULL_PULLBACK_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_CORRECTIVE_PULLBACK,SUPPLY_FAR_ENOUGH,MACRO_RANGE_TRANSITION,,0.02,0,1,0,TAKE
6962,2024-07-03,0,0.0,-1,0,MIXED_DECLINE,1.81,0.0,0.0,0,0,REJECTED_AT_RES,1,2,0,STRUCTURE_RANGE,1,0,5,ACCEPTING_ABOVE_VALUE,7,5,1.32,PREMIUM,0.96,EQUILIBRIUM,0.59,REGIME_NEUTRAL,0.167,0.0,0,SUPPLY_REJECTION_TRAP,,SUPPLY_REJECTING_RISK,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,PARTIAL_BULL,MACRO_TRANSITION_RISK,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,RANGE_MACRO_BULL_RECLAIM,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_FRESH_DANGEROUS,MACRO_BULL_PULLBACK,,9.19,1,0,0,TAKE
6977,2024-07-05,1,0.18,2,1,GRIND_DOWN,1.77,0.16,0.8,0,11,ACCEPTED_ABOVE_RES,3,2,4,STRUCTURE_UP,1,0,2,ACCEPTING_ABOVE_VALUE,8,1,2.9,PREMIUM,0.97,PREMIUM,0.98,REGIME_IMPROVING,0.667,3.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_FAR_NEUTRAL,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_NEUTRAL,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_CHOCH_BULL_TRIGGER,NAS_NEUTRAL,RSI_NO_DIV,STRONG_BULL_CONFIRM,MACRO_RANGE,SUPPLY_FAR_ENOUGH,MACRO_BULL_RUN,,0.01,0,1,0,TAKE
6992,2024-07-10,0,0.0,-1,0,MIXED_DECLINE,2.17,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,7,2,0,STRUCTURE_DOWN,0,0,5,ACCEPTING_ABOVE_VALUE,6,5,0.31,EQUILIBRIUM,0.52,PREMIUM,0.79,REGIME_STABLE_BULL,0.0,1.0,0,MARKUP_THROUGH_SUPPLY,BULL_PULLBACK_CONTINUATION,SUPPLY_BLOCKS_TARGET,DEMAND_DEFENDED,ACCEPTANCE_ABOVE_VALUE,FULL_BULL_ALIGN,MACRO_BULL,STRONG_BULL_MOMENTUM,NO_CAPITULATION,low_fuel,SL_STRUCTURAL_OK,MACRO_BULL_RUN_CONTINUATION,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_NONE,NAS_NEUTRAL,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,SUPPLY_BLOCKS_TARGET,MACRO_BULL_RUN,,7.24,1,0,0,TAKE
7022,2024-07-17,0,0.0,-1,0,MIXED_DECLINE,1.62,0.0,0.0,0,0,ACCEPTED_ABOVE_RES,7,0,0,STRUCTURE_UP,1,0,4,IN_VALUE,9,3,0.25,PREMIUM,0.92,PREMIUM,0.96,REGIME_IMPROVING,0.333,3.0,0,STRUCTURAL_RISK_SL_PROBLEM,MARKUP_THROUGH_SUPPLY,CLEAN_SKY_BULLISH,DEMAND_ABSENT,IN_VALUE_BALANCE,FULL_BULL_ALIGN,MACRO_BULL,HEALTHY_HIGH_LEGPOS,NO_CAPITULATION,high_fuel,SL_TOO_WIDE,NO_OVERHEAD_MARKUP,PULLBACK,BUBBLE_BUY_ACCUM_PULLBACK,SMC_BOS_CONTINUATION,NAS_SHORT,RSI_NO_DIV,WEAK_BULL,MACRO_RANGE,CLEAN_SKY,MACRO_BULL_RUN,,0.41,0,1,0,REVIEW_RISK
