episode_id,bar_idx,ts,datetime,price,atr,macro_leg_direction,macro_leg_phase,trend_30_atr,trend_90_atr,slope20_atr,dist_sma20_atr,dist_sma50_atr,price_vs_sma50,rsi_1d,rsi_1d_ma,rsi_1d_sub_ma,drop20_atr,rise20_atr,rsi,rsi_min8,rsi_max8,rsi_vs_ma,rsi_drop_6b,consec_down,consec_up,range_exp,atr_level,atr_pctile_proxy,sweet_spot_falling_knife,legpos30,legpos60,legpos90,rsi_bear_div_20b,rsi_bull_div_20b,nas_long_new_8b,nas_short_new_8b,nas_dist_ema_atr,nas_rsi,nas_1d_long_recent,bub_buy_s,bub_buy_m,bub_buy_L,bub_sell_s,bub_sell_m,bub_sell_L,bub_poc_recent,bub_buy_total,bub_sell_total,bub_buy_sell_ratio,bub_large_sell_10b,bub_large_buy_10b,has_4h_demand,dist_4h_demand_low_atr,demand_width_atr,demand_age_bars,demand_touched_on_retest,demand_origin_of_leg,has_d1_demand,dist_d1_demand_atr,has_4h_supply_overhead,dist_4h_supply_low_atr,supply_blocks_2ATR,supply_blocks_3ATR,supply_rejected_before,supply_broken_before,has_d1_supply,dist_d1_supply_atr,rel_volume,below_VAL,dist_POC_atr,dist_VAL_atr,va_width_atr,smc_bos,smc_choch_bars_ago,smc_choch_text,reclaim_body_atr,reclaim_dist_from_demand_atr,reclaim_dist_from_supply_atr,sl_atr,sl_source,sl_type,F_STRICT_top_late,hour_utc,dead_hour
,7924,1739559600,2025-02-14 19:00,2882.9,14.7,REFERENCE_ONLY,REFERENCE_ONLY,1.43,7.57,-0.92,-1.73,-0.33,below,74.6,71.8,False,3.6,0.01,41.07,41.07,70.49,below,29.4,3,0,0.58,14.7,1.02,False,31.3,65.0,71.9,0,0,0,1,0.07,41.07,0,0,2,5,0,0,0,0,7,0,7,0,9,1,1.27,0.91,,1,1,1,2.88,1,3.19,0,0,1,0,0,,0.59,True,-3.44,-2.09,1.8,,,,-0.06,0.36,3.19,0.3,demand,V_REVERSAL_DEMAND,False,19,False
,7933,1739862000,2025-02-18 07:00,2911.19,14.16,REFERENCE_ONLY,REFERENCE_ONLY,0.61,11.86,0.17,0.04,1.1,above,65.7,71.1,True,1.74,2.0,56.1,47.58,56.1,above,0.0,1,0,0.6,14.16,0.96,False,62.0,76.8,84.9,0,0,0,0,1.87,56.1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2.43,0.67,,1,1,1,3.43,1,1.37,1,1,1,0,1,0.01,0.74,False,0.21,0.45,0.78,,,,-0.17,1.76,1.37,2.53,demand,NORMAL_DEMAND_BASE,False,7,False
,7943,1740006000,2025-02-19 23:00,2941.01,12.47,REFERENCE_ONLY,REFERENCE_ONLY,2.58,14.48,4.59,1.89,2.46,above,69.0,71.5,True,0.31,4.66,54.27,54.27,66.95,below,12.7,0,2,0.77,12.47,0.85,False,91.5,94.7,96.8,0,0,0,0,1.73,54.27,0,1,5,2,0,0,0,0,8,0,8,0,8,1,3.95,1.08,,1,0,1,4.19,0,,0,0,0,0,0,,0.69,False,0.62,0.62,0.0,,,,0.62,2.87,,4.05,demand,NORMAL_DEMAND_BASE,False,23,False
,7993,1741071600,2025-03-04 07:00,2914.7,17.88,REFERENCE_ONLY,REFERENCE_ONLY,-1.27,0.68,0.45,2.18,0.31,above,52.9,62.0,True,0.0,4.52,50.25,40.78,52.21,above,2.0,0,2,2.07,17.88,1.11,False,73.2,66.5,66.5,0,0,0,0,,50.25,0,2,1,0,0,0,0,0,3,0,3,0,1,1,4.6,0.78,,1,0,1,3.61,1,1.55,1,1,0,0,1,0.23,1.06,False,1.24,1.84,0.83,,,,1.53,3.82,1.55,4.7,demand,NORMAL_DEMAND_BASE,False,7,False
,8080,1742839200,2025-03-24 18:00,3011.88,13.89,REFERENCE_ONLY,REFERENCE_ONLY,0.79,8.56,-1.54,-1.23,0.34,above,66.8,65.2,False,2.72,0.38,51.22,43.26,52.08,,0.9,0,1,0.83,13.89,0.92,False,25.0,74.4,74.6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,1,2.6,0,,0,0,0,0,0,,0.55,True,-0.57,-0.34,1.02,,,,0.35,,,1.02,swing,LATE_WIDE,False,18,True
,8095,1743055200,2025-03-27 06:00,3039.9,12.45,REFERENCE_ONLY,REFERENCE_ONLY,-0.13,11.3,1.52,1.5,1.34,above,65.8,67.5,True,0.0,2.64,63.45,47.54,63.45,above,0.0,0,5,1.21,12.45,0.87,False,78.0,86.0,90.1,0,0,0,0,2.19,63.45,0,1,1,0,0,0,0,0,2,0,2,0,1,1,2.24,0.78,,1,1,1,3.54,0,,0,0,0,0,0,,1.11,False,0.84,1.73,0.92,,,,0.82,1.46,,2.34,demand,NORMAL_DEMAND_BASE,False,6,False
,8111,1743458400,2025-03-31 22:00,3135.45,16.93,REFERENCE_ONLY,REFERENCE_ONLY,7.3,14.46,6.9,3.43,5.25,above,75.6,70.1,False,0.0,6.9,81.52,71.45,81.52,above,0.0,0,3,1.06,16.93,1.21,False,98.0,98.2,99.0,0,0,0,0,5.02,81.52,0,0,8,1,0,0,0,0,9,0,9,0,11,1,8.05,0.79,,0,0,1,2.82,0,,0,0,0,1,0,,0.75,False,0.4,0.74,0.72,,,,0.63,7.26,,7.39,swing,TOP_EXHAUSTION,True,22,False
,8133,1743775200,2025-04-04 14:00,3025.74,35.35,REFERENCE_ONLY,REFERENCE_ONLY,-1.46,1.11,-3.01,-2.43,-1.66,below,67.2,72.0,True,3.61,0.0,36.95,36.95,54.66,below,14.8,5,0,1.37,35.35,2.24,True,6.6,15.8,25.1,0,0,0,0,,36.95,0,0,0,0,1,0,0,0,0,1,0.0,0,1,1,0.75,0.38,,0,0,1,2.47,1,3.62,0,0,1,0,0,,1.58,True,-2.35,-1.14,1.85,,6,CHOCH,-1.02,0.37,3.62,0.85,demand,V_REVERSAL_DEMAND,False,14,False
,8149,1744178400,2025-04-09 06:00,3045.04,32.05,REFERENCE_ONLY,REFERENCE_ONLY,-2.69,0.46,-2.02,0.71,-1.01,below,47.1,65.9,True,2.02,2.34,44.05,32.86,44.05,above,0.0,0,3,1.06,32.05,1.63,False,41.9,41.9,41.9,0,0,1,0,,44.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76,0.52,,1,0,1,0.22,1,2.37,0,1,0,1,0,,1.15,False,0.89,1.48,1.39,,,,0.92,2.24,2.37,2.86,demand,NORMAL_DEMAND_BASE,False,6,False
,8157,1744293600,2025-04-10 14:00,3162.68,35.1,REFERENCE_ONLY,REFERENCE_ONLY,1.51,3.45,3.92,3.41,2.37,above,59.6,65.6,True,0.0,5.49,64.7,52.36,66.24,above,1.5,0,2,1.79,35.1,1.65,False,94.3,94.3,94.3,0,0,0,0,1.75,64.7,0,4,0,0,0,0,0,0,4,0,4,0,0,1,5.49,0.49,,1,0,1,3.87,0,,0,0,0,1,0,,1.22,False,1.32,1.67,0.77,,,,1.29,5.0,,5.59,swing,LATE_WIDE,False,14,False
,8200,1745344800,2025-04-22 18:00,3381,38.05,REFERENCE_ONLY,REFERENCE_ONLY,4.48,6.75,1.83,-0.02,2.79,above,82.1,66.0,False,2.97,1.83,64.02,64.02,88.47,,24.5,4,0,0.95,38.05,1.38,False,60.2,77.8,78.1,0,0,0,1,,,0,0,1,8,0,0,0,0,9,0,9,0,11,0,,,,0,0,1,4.83,0,,0,0,0,0,0,,0.6,True,-1.8,-0.75,1.68,,,,-0.55,,,2.65,swing,LATE_WIDE,False,18,True
,8216,1745575200,2025-04-25 10:00,3280.88,41.39,REFERENCE_ONLY,REFERENCE_ONLY,-0.83,4.71,-5.15,-1.37,-0.99,below,65.8,69.8,True,5.15,0.09,42.66,42.66,51.46,below,8.8,4,0,0.96,41.39,1.27,False,8.7,43.4,59.7,0,0,0,0,,42.66,0,3,1,0,0,0,0,0,4,0,4,0,2,1,0.51,0.47,,1,0,1,3.19,1,1.59,1,1,1,0,0,,0.92,False,-0.53,0.38,1.49,,11,CHOCH,-0.27,0.04,1.59,0.61,demand,V_REVERSAL_DEMAND,False,10,False
,8236,1746036000,2025-04-30 18:00,3288.61,26.73,REFERENCE_ONLY,REFERENCE_ONLY,0.01,11.47,0.29,-0.64,-1.83,below,58.8,69.2,True,2.08,0.53,48.36,41.06,49.76,below,1.4,2,0,0.91,26.73,0.79,False,22.2,23.0,60.1,0,0,0,0,,48.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.55,0.54,,0,0,1,3.47,1,1.69,1,1,1,0,1,2.04,0.42,True,-0.66,-0.13,0.86,,,,-0.62,3.01,1.69,0.87,demand,NORMAL_DEMAND_BASE,False,18,True
,8277,1746799200,2025-05-09 14:00,3340.84,36.6,REFERENCE_ONLY,REFERENCE_ONLY,2.99,0.6,-1.16,-0.51,0.74,above,52.2,58.8,True,2.45,1.35,49.08,44.47,51.43,below,2.4,0,4,0.74,36.6,1.11,False,55.7,59.7,46.7,0,0,0,0,0.15,49.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.23,0.63,,0,0,1,1.1,1,1.36,1,1,1,0,1,1.36,1.08,False,0.44,0.73,0.75,,,,0.28,2.6,1.36,3.33,demand,NORMAL_DEMAND_BASE,False,14,False
,8338,1748023200,2025-05-23 18:00,3360.07,23.53,REFERENCE_ONLY,REFERENCE_ONLY,6.74,5.08,4.21,1.89,4.5,above,54.3,50.7,False,0.12,4.21,69.53,53.34,69.53,above,0.0,1,0,0.37,23.53,0.77,False,96.8,97.6,76.3,0,0,0,0,3.27,69.53,0,1,2,2,0,0,0,0,5,0,5,0,5,1,3.44,1.1,,1,0,1,2.34,1,1.3,1,1,0,0,1,0.43,0.47,False,1.5,1.57,1.68,,,,-0.11,2.34,1.3,3.54,demand,NORMAL_DEMAND_BASE,False,18,True
,8357,1748469600,2025-05-28 22:00,3263.66,23.18,REFERENCE_ONLY,REFERENCE_ONLY,-3.21,-6.26,-4.28,-2.31,-1.39,below,52.3,50.8,False,4.28,0.0,35.44,35.44,54.88,below,19.4,4,0,2.44,23.18,0.8,True,15.1,58.4,48.7,0,0,0,0,,35.44,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,2.55,0.8,,0,1,1,1.39,1,1.58,1,1,1,0,1,1.77,1.13,False,-0.24,0.43,1.42,,,,-0.99,1.75,1.58,2.65,demand,NORMAL_DEMAND_BASE,False,22,False
,8371,1748844000,2025-06-02 06:00,3348.4,22.69,REFERENCE_ONLY,REFERENCE_ONLY,0.87,5.87,2.05,2.05,1.54,above,52.3,52.5,True,0.0,3.73,56.88,41.5,56.88,,0.0,0,5,1.5,22.69,0.82,False,90.6,89.2,92.9,0,0,0,0,,,0,0,1,0,1,0,0,0,1,1,1.0,0,1,0,,,,0,0,1,2.63,0,,0,0,0,0,1,0.68,0.97,False,1.49,2.22,1.46,,13,CHOCH,1.09,,,4.64,swing,LATE_WIDE,False,6,False
,8403,1749477600,2025-06-09 14:00,3333.58,21.6,REFERENCE_ONLY,REFERENCE_ONLY,-1.89,4.96,-1.36,-0.68,-0.05,below,48.8,54.5,True,2.59,1.75,43.04,39.43,50.64,below,3.3,0,4,1.01,21.6,0.91,False,36.6,55.7,64.8,0,0,0,0,,43.04,0,0,0,0,3,3,0,0,0,6,0.0,3,0,1,2.89,1.13,,1,1,1,0.75,1,2.1,0,1,1,0,1,1.01,0.87,False,0.78,1.09,0.87,,5,CHOCH,0.66,1.76,2.1,2.99,demand,NORMAL_DEMAND_BASE,False,14,False
,8431,1750053600,2025-06-16 06:00,3412.09,23.81,REFERENCE_ONLY,REFERENCE_ONLY,3.93,3.5,3.51,0.91,2.12,above,64.4,56.4,False,1.24,3.69,61.83,61.83,71.06,below,9.2,2,0,0.5,23.81,1.08,False,73.8,75.2,80.9,0,0,0,1,2.41,61.83,0,3,1,0,0,0,0,0,4,0,4,0,1,1,3.89,0.98,,1,0,1,1.27,1,3.05,0,0,0,0,1,0.89,1.01,False,-0.36,0.12,1.26,,4,CHOCH,-0.39,2.91,3.05,3.99,demand,NORMAL_DEMAND_BASE,False,6,False
,8460,1750644000,2025-06-23 02:00,3356.75,18.67,REFERENCE_ONLY,REFERENCE_ONLY,-3.47,1.78,-1.71,-0.67,-1.28,below,51.1,55.2,True,1.91,0.65,42.2,35.13,57.12,below,14.9,0,1,0.97,18.67,0.86,False,15.7,40.2,40.2,0,0,0,0,,42.2,0,0,0,0,3,2,3,0,0,8,0.0,5,0,1,5.96,1.35,,0,0,1,0.41,1,1.02,1,1,1,0,1,1.02,0.76,False,-0.39,0.52,1.28,,11,CHOCH,0.07,4.62,1.02,1.0,demand,LATE_WIDE,False,2,True
,8479,1750917600,2025-06-26 06:00,3340.65,17.7,REFERENCE_ONLY,REFERENCE_ONLY,-1.68,-2.76,-0.83,0.13,-1.25,below,47.1,54.9,True,2.36,2.17,46.15,37.22,46.15,above,0.0,0,2,1.03,17.7,0.83,False,45.6,29.0,30.0,0,0,0,0,,46.15,0,0,0,0,5,2,1,0,0,8,0.0,5,0,1,1.63,1.0,,1,1,1,0.1,1,1.65,1,1,0,0,1,1.38,0.91,False,0.07,0.6,0.6,,,,0.36,0.63,1.65,1.73,demand,V_REVERSAL_DEMAND,False,6,False
,8497,1751349600,2025-07-01 06:00,3345.76,21.09,REFERENCE_ONLY,REFERENCE_ONLY,1.29,0.76,0.74,1.93,0.69,above,47.4,50.1,True,0.0,3.41,57.52,37.88,57.52,above,0.0,0,5,1.12,21.09,1.0,False,95.7,64.6,48.5,0,0,0,0,0.16,57.52,0,1,0,0,1,3,1,0,1,5,0.2,6,0,1,4.71,1.1,,1,0,1,1.16,1,1.14,1,1,0,0,1,1.23,0.99,False,0.78,1.47,0.77,,,,0.81,3.61,1.14,4.81,demand,NORMAL_DEMAND_BASE,False,6,False
,8544,1752213600,2025-07-11 06:00,3339.38,13.73,REFERENCE_ONLY,REFERENCE_ONLY,-0.02,-0.39,0.33,1.74,0.88,above,50.2,47.6,False,0.0,3.65,58.41,47.46,58.41,above,0.0,0,5,0.96,13.73,0.75,False,89.8,77.9,62.7,0,0,0,0,0.81,58.41,0,2,1,0,0,0,0,0,3,0,3,0,1,1,2.12,0.82,,1,1,1,1.1,1,2.22,0,1,0,0,1,1.52,1.25,False,0.4,0.91,0.66,,,,0.38,1.3,2.22,2.22,demand,NORMAL_DEMAND_BASE,False,6,False
,8589,1753207200,2025-07-22 18:00,3431.66,15.05,REFERENCE_ONLY,REFERENCE_ONLY,7.09,6.11,7.48,3.91,5.11,above,59.9,51.3,False,0.0,7.48,75.9,63.64,75.9,above,0.0,0,4,0.32,15.05,0.92,False,98.5,98.8,98.8,0,0,0,0,4.49,75.9,0,4,2,3,0,0,0,0,9,0,9,0,5,1,5.76,0.9,,1,0,1,2.65,1,0.1,1,1,1,0,1,0.79,0.62,False,2.86,3.21,1.81,,,,0.16,4.86,0.1,8.21,swing,TOP_EXHAUSTION,True,18,True
,8622,1753855200,2025-07-30 06:00,3331.13,14.87,REFERENCE_ONLY,REFERENCE_ONLY,-6.73,2.82,-2.64,0.15,-2.07,below,45.2,52.2,True,2.64,1.96,41.72,36.08,42.82,above,1.1,0,2,0.71,14.87,0.95,False,22.5,21.6,31.1,0,0,0,0,,41.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.28,0.91,,0,0,1,3.71,1,6.04,0,0,0,0,1,1.4,0.78,False,0.23,0.45,0.48,,10,CHOCH,0.42,2.37,6.04,3.38,demand,NORMAL_DEMAND_BASE,False,6,False
,8635,1754042400,2025-08-01 10:00,3342.13,21.0,REFERENCE_ONLY,REFERENCE_ONLY,-0.09,-0.46,1.05,1.63,-0.08,below,38.5,50.7,True,0.0,3.2,41.51,35.32,42.97,above,1.5,0,1,3.56,21.0,1.33,False,85.4,43.4,43.4,0,0,0,0,,41.51,0,0,0,0,2,2,0,0,0,4,0.0,3,0,1,3.53,0.94,,1,0,1,3.71,1,3.75,0,0,0,1,1,1.09,1.15,False,2.38,2.89,0.87,,,,2.27,2.59,3.75,3.63,demand,NORMAL_DEMAND_BASE,False,10,False
,8659,1754560800,2025-08-07 10:00,3385,15.76,REFERENCE_ONLY,REFERENCE_ONLY,5.31,4.18,1.74,0.7,2.9,above,56.6,50.7,False,0.0,1.74,57.06,51.85,59.92,below,2.9,0,2,1.46,15.76,0.96,False,89.4,90.5,68.4,1,0,0,0,1.49,57.06,0,2,0,0,0,0,0,0,2,0,2,0,0,1,1.71,0.99,,1,1,1,1.57,1,2.28,0,1,0,0,1,0.23,1.27,False,0.28,0.83,0.94,,,,0.52,0.72,2.28,1.81,demand,V_REVERSAL_DEMAND,False,10,False
,8765,1756778400,2025-09-02 02:00,3493.12,16.47,REFERENCE_ONLY,REFERENCE_ONLY,7.07,8.42,5.81,3.26,6.03,above,73.8,56.0,False,0.27,6.5,81.34,73.44,82.05,above,0.7,1,0,0.65,16.47,1.15,False,89.1,92.2,92.2,0,0,0,0,6.08,81.34,0,0,8,1,0,0,0,0,9,0,9,0,11,1,5.4,1.06,,1,0,1,3.67,0,,0,0,0,0,0,,1.23,False,0.06,0.2,0.7,,,,-0.27,4.34,,5.5,swing,TOP_EXHAUSTION,True,2,True
,8823,1757959200,2025-09-15 18:00,3678.89,15.32,REFERENCE_ONLY,REFERENCE_ONLY,2.8,20.45,1.81,2.21,3.99,above,77.5,78.0,True,0.19,3.72,69.17,55.23,69.17,above,0.0,1,0,0.41,15.32,0.9,False,90.8,96.9,98.0,0,0,0,0,4.3,69.17,0,4,1,0,0,0,0,0,5,0,5,0,2,1,4.29,1.16,,1,0,1,6.81,0,,0,0,0,0,0,,0.57,False,2.37,3.1,1.93,,,,-0.19,3.13,,4.39,demand,NORMAL_DEMAND_BASE,False,18,True
,8858,1758636000,2025-09-23 14:00,3777.47,20.28,REFERENCE_ONLY,REFERENCE_ONLY,4.42,12.23,5.22,3.61,4.83,above,79.8,78.7,False,0.36,6.78,80.52,64.05,81.13,above,0.6,2,0,1.03,20.28,1.05,False,91.6,92.3,95.5,0,0,0,1,5.31,80.52,0,0,1,8,0,0,0,0,9,0,9,0,11,1,7.38,0.88,,0,0,1,8.6,0,,0,0,0,0,0,,1.04,False,0.06,1.12,1.69,,,,-0.32,6.5,,7.48,swing,TOP_EXHAUSTION,True,14,False
,8878,1759096800,2025-09-28 22:00,3778.67,21.39,REFERENCE_ONLY,REFERENCE_ONLY,4.17,8.84,0.06,1.18,2.86,above,76.7,77.2,True,0.2,2.13,56.01,51.79,65.03,above,9.0,0,1,1.3,21.39,1.07,True,88.4,92.4,94.1,0,0,0,0,2.03,56.01,0,1,3,0,0,0,0,0,4,0,4,0,3,1,2.64,0.86,,1,1,1,2.16,0,,0,0,0,0,0,,4.05,False,0.21,0.63,0.88,,,,0.85,1.79,,2.74,demand,NORMAL_DEMAND_BASE,False,22,False
,8893,1759312800,2025-10-01 10:00,3872.95,27.92,REFERENCE_ONLY,REFERENCE_ONLY,3.99,7.94,4.69,1.76,3.63,above,84.0,77.6,False,0.57,4.69,67.8,53.57,76.2,above,0.0,1,0,0.96,27.92,1.37,False,87.4,91.7,92.1,0,0,0,0,4.5,67.8,0,0,3,6,0,0,0,0,9,0,9,0,11,1,2.86,0.66,,1,0,1,3.85,0,,0,0,0,0,0,,1.12,False,0.23,0.64,0.75,,,,-0.57,2.2,,2.96,demand,NORMAL_DEMAND_BASE,False,10,False
,8905,1759485600,2025-10-03 10:00,3882.64,24.15,REFERENCE_ONLY,REFERENCE_ONLY,5.01,9.61,0.53,0.95,3.07,above,81.0,77.6,False,0.26,3.48,57.25,52.46,63.53,below,6.3,0,2,1.56,24.15,1.14,True,90.7,94.4,94.7,1,0,0,0,2.47,57.25,0,5,3,1,0,0,0,0,9,0,9,0,4,1,2.63,0.8,,1,1,1,3.94,0,,0,0,0,0,0,,1.07,False,1.08,1.49,0.82,,,,0.76,1.84,,2.73,demand,NORMAL_DEMAND_BASE,False,10,False
,8923,1759917600,2025-10-08 10:00,4038,24.12,REFERENCE_ONLY,REFERENCE_ONLY,6.84,14.89,7.59,3.42,6.37,above,88.2,81.2,False,0.46,7.59,84.38,70.81,84.38,above,0.0,1,0,0.96,24.12,1.09,False,95.0,96.5,97.2,0,0,0,0,6.73,84.38,0,0,0,9,0,0,0,0,9,0,9,0,11,1,4.04,0.8,,1,0,1,6.05,0,,0,0,0,0,0,,0.98,False,0.37,1.0,1.49,,,,-0.46,3.23,,4.14,demand,TOP_EXHAUSTION,True,10,False
,8940,1760335200,2025-10-13 06:00,4077.17,40.9,REFERENCE_ONLY,REFERENCE_ONLY,3.29,8.65,1.88,1.43,3.05,above,81.9,82.6,True,0.0,3.1,66.32,49.64,66.32,above,0.0,0,5,0.48,40.9,1.66,False,98.3,99.1,99.3,0,0,0,0,3.27,66.32,0,3,2,3,0,0,0,0,8,0,8,0,5,1,3.24,0.48,,1,0,1,5.75,0,,0,0,0,0,0,,0.89,False,0.34,0.75,0.81,,,,0.33,2.77,,3.34,demand,NORMAL_DEMAND_BASE,False,6,False
,8966,1760709600,2025-10-17 14:00,4221.05,51.95,REFERENCE_ONLY,REFERENCE_ONLY,4.45,8.43,1.8,-0.2,2.08,above,90.0,84.6,False,2.78,1.86,61.12,61.12,84.08,below,23.0,3,0,1.77,51.95,1.77,True,61.3,69.2,74.4,0,0,0,0,3.2,61.12,0,0,1,8,0,0,0,0,9,0,9,0,11,1,2.51,0.4,,0,1,1,6.17,1,2.61,0,1,1,0,0,,1.27,True,-1.89,-1.35,1.7,,,,-1.02,2.11,2.61,2.61,demand,NORMAL_DEMAND_BASE,False,14,False
,8978,1761055200,2025-10-21 14:00,4111.19,65.31,REFERENCE_ONLY,REFERENCE_ONLY,-0.57,4.09,-1.96,-2.6,-0.94,below,82.7,84.1,True,3.89,0.0,40.87,40.87,67.19,below,26.3,5,0,1.73,65.31,1.94,True,9.9,38.2,51.9,1,0,0,0,,40.87,0,1,0,6,0,0,0,0,7,0,7,0,8,1,2.55,0.3,,0,1,1,3.97,1,3.77,0,0,1,0,0,,1.19,True,-3.45,-2.19,1.86,,0,CHOCH,-0.96,2.25,3.77,0.42,demand,NORMAL_DEMAND_BASE,False,14,False
,9007,1761645600,2025-10-28 10:00,3938.71,48.86,REFERENCE_ONLY,REFERENCE_ONLY,-4.82,-0.83,-3.51,-2.46,-4.48,below,48.8,71.5,True,4.22,0.7,26.97,26.97,41.48,below,14.5,0,1,0.85,48.86,1.14,False,13.5,10.5,10.5,0,0,0,0,,26.97,0,0,0,0,2,2,3,0,0,7,0.0,5,0,1,2.45,0.38,,0,0,1,2.07,1,3.51,0,0,1,0,1,3.09,0.96,False,0.1,0.84,1.82,,,,0.7,2.07,3.51,2.55,demand,NORMAL_DEMAND_BASE,False,10,False
,9081,1763060400,2025-11-13 19:00,4171.32,35.06,REFERENCE_ONLY,REFERENCE_ONLY,5.55,1.29,2.51,0.52,3.22,above,64.3,51.1,False,1.54,2.51,56.69,56.69,78.1,below,21.4,0,1,1.03,35.06,0.88,False,72.7,76.7,79.4,0,0,0,1,2.06,56.69,0,1,1,7,0,0,0,0,9,0,9,0,10,1,2.12,0.83,,1,1,1,2.73,1,5.27,0,0,0,0,1,1.88,0.78,True,-0.62,-0.33,1.19,,,,0.38,1.29,5.27,2.22,demand,NORMAL_DEMAND_BASE,False,19,False
,9105,1763578800,2025-11-19 19:00,4077.97,38.17,REFERENCE_ONLY,REFERENCE_ONLY,-3.08,3.86,-0.12,0.17,-0.8,below,52.0,53.4,True,1.31,1.81,49.39,45.47,58.51,above,9.1,2,0,0.56,38.17,1.06,False,32.4,40.4,49.3,0,0,0,0,0.0,49.39,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2.1,0.83,,1,1,1,1.72,1,2.68,0,1,0,0,1,3.01,0.64,False,-0.05,0.42,1.18,,,,-0.24,1.28,2.68,2.2,demand,NORMAL_DEMAND_BASE,False,19,False
,9199,1765450800,2025-12-11 11:00,4230.02,24.13,REFERENCE_ONLY,REFERENCE_ONLY,1.18,5.67,0.54,1.05,0.85,above,60.0,60.0,False,0.0,1.99,54.36,46.16,59.65,above,5.3,0,2,1.67,24.13,0.81,False,67.3,70.0,85.7,0,0,0,0,0.84,54.36,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,2.0,1.28,,1,1,1,3.11,1,5.22,0,0,0,0,1,1.85,0.91,False,0.27,1.06,0.9,,,,0.54,0.72,5.22,2.1,demand,V_REVERSAL_DEMAND,False,11,False
,9215,1765854000,2025-12-16 03:00,4289.08,32.38,REFERENCE_ONLY,REFERENCE_ONLY,3.31,4.55,1.87,-0.01,1.56,above,63.4,61.8,False,1.79,2.31,57.84,57.84,68.84,below,11.0,6,0,0.71,32.38,1.14,True,64.9,66.1,73.6,0,0,0,1,2.04,57.84,0,2,2,2,0,0,0,0,6,0,6,0,6,1,0.98,0.94,,1,0,1,1.13,1,1.37,1,1,1,0,1,0.81,0.94,False,-0.08,0.54,0.77,,,,-0.03,0.05,1.37,1.08,demand,V_REVERSAL_DEMAND,False,3,False
,9243,1766430000,2025-12-22 19:00,4443.68,25.41,REFERENCE_ONLY,REFERENCE_ONLY,5.46,8.32,4.14,3.37,4.96,above,70.6,63.9,False,0.0,5.0,74.17,57.01,74.28,above,0.1,0,3,0.76,25.41,0.94,False,97.0,98.1,98.1,1,0,0,1,4.66,74.17,0,0,2,5,0,0,0,0,7,0,7,0,7,1,5.32,1.21,,1,0,1,3.43,0,,0,0,0,0,0,,0.51,False,1.15,1.61,1.46,,,,0.33,4.11,,5.42,swing,TOP_EXHAUSTION,True,19,False
,9256,1766718000,2025-12-26 03:00,4511.82,35.44,REFERENCE_ONLY,REFERENCE_ONLY,5.04,8.79,4.61,1.53,3.83,above,76.5,68.9,False,0.0,4.89,67.93,60.67,69.76,below,1.8,0,3,0.61,35.44,1.28,False,91.3,94.1,94.7,0,0,0,0,3.93,67.93,0,1,3,5,0,0,0,0,9,0,9,0,10,1,2.3,0.86,,1,1,1,4.23,0,,0,0,0,0,0,,0.81,False,0.21,0.42,0.6,,,,0.08,1.44,,2.4,demand,NORMAL_DEMAND_BASE,False,3,False
,9287,1767596400,2026-01-05 07:00,4436.17,40.98,REFERENCE_ONLY,REFERENCE_ONLY,-1.91,5.41,1.8,1.89,0.43,above,56.4,64.5,True,0.0,3.17,56.39,45.69,56.39,above,0.0,0,4,0.55,40.98,1.29,False,58.8,58.8,67.1,0,0,0,0,1.02,56.39,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3.09,0.77,,1,0,1,2.39,1,2.04,0,1,0,0,1,0.66,0.73,False,0.36,0.98,0.74,,,,0.39,2.31,2.04,3.19,demand,NORMAL_DEMAND_BASE,False,7,False
,9297,1767740400,2026-01-06 23:00,4474.84,33.44,REFERENCE_ONLY,REFERENCE_ONLY,3.36,5.22,4.64,1.7,1.55,above,60.3,64.1,True,0.6,4.88,65.57,59.15,65.57,above,0.0,1,0,1.22,33.44,1.0,False,88.6,72.8,73.0,0,0,0,0,2.63,65.57,0,2,7,0,0,0,0,0,9,0,9,0,7,1,4.94,0.95,,0,0,1,2.77,1,1.35,1,1,0,0,1,0.23,0.77,False,-0.13,0.25,0.82,,,,-0.64,3.99,1.35,5.04,demand,NORMAL_DEMAND_BASE,False,23,False
